	Astrocytes_14	Astrocytes_40	Astrocytes_41	Astrocytes_42	Astrocytes_44	Blood_73	Ependymal_47	Excluded_30	Excluded_38	Excluded_44	Excluded_6	Immune_14	Immune_32	Immune_34	Immune_35	Neurons_10	Neurons_11	Neurons_12	Neurons_14	Neurons_15	Neurons_16	Neurons_17	Neurons_18	Neurons_19	Neurons_20	Neurons_21	Neurons_22	Neurons_23	Neurons_24	Neurons_25	Neurons_26	Neurons_27	Neurons_28	Neurons_30	Neurons_48	Neurons_49	Neurons_51	Neurons_52	Neurons_54	Neurons_58	Neurons_59	Neurons_60	Neurons_61	Neurons_62	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Oligos_5	Oligos_53	Vascular_14	Vascular_46	Vascular_67	Vascular_68	Vascular_69	Vascular_70
1236.03x1542.741	0.018986424	0.02920812	0.008119519	1.4662883e-10	1.4714265e-10	0.014537811	1.4647816000000004e-10	1.4667723e-10	1.4662968e-10	1.4491806000000005e-10	1.464103e-10	1.4685639e-10	0.009144039	0.013547416	1.4699397e-10	1.468393e-10	1.4616391e-10	0.088630475	1.4714657e-10	0.057018485	0.0031147427	1.4653909e-10	0.030969134	1.4681324e-10	0.059126668	1.4698445e-10	1.4700323e-10	1.4691522e-10	0.030653946	0.13841687	0.00870305	0.12064369	0.061249502	0.06621875599999999	0.001313695	1.4561323999999999e-10	1.4528256000000004e-10	1.4582585e-10	0.0167424	0.038727928	1.4680905e-10	0.14826976	1.4694745e-10	1.465553e-10	1.4620938e-10	1.4560908000000001e-10	1.4712723e-10	0.009181322	1.463232e-10	0.022622908	1.4651086e-10	0.0024474298	1.4596528e-10	0.002405806	1.4630505e-10	1.4656873e-10
1247.767x1522.327	1.2303808e-10	0.031097708	0.008867502	1.2353166000000001e-10	0.036330502	0.004848399000000001	1.2253712e-10	0.019081635	0.019641167	1.2346262e-10	1.2367496999999998e-10	1.2222014e-10	0.0011385025	1.234205e-10	1.225488e-10	1.2203983999999998e-10	1.2352128e-10	0.08577666	1.2329625e-10	0.022065017000000003	0.0008367327	0.02261731	0.013740433	1.2269662e-10	0.07316304	1.2193002e-10	1.235413e-10	1.2352811999999999e-10	0.03967446	0.13409938	1.2294307e-10	0.1332686	0.12841807	1.237184e-10	0.00854547	1.2213858e-10	1.229168e-10	1.2215791000000002e-10	0.023491293	0.042925857000000005	1.2259602e-10	0.102721	1.2348995e-10	0.004175518	1.2221874e-10	0.0031870198	1.2275654e-10	0.0072096647	1.2251843e-10	0.006735082	1.2361885e-10	0.011046164	0.013226593	1.2167727e-10	1.2344144e-10	0.0020712127
1259.505x1542.741	1.12641126e-10	1.12407396e-10	0.008798515	1.1271871e-10	1.12118974e-10	1.12551565e-10	0.002777578	0.013495977	0.007343066999999998	1.12303035e-10	1.120448e-10	1.1162202e-10	1.1219876e-10	0.019769283	1.1204371499999999e-10	1.1193415e-10	0.073706515	1.1260611000000002e-10	1.1194481499999998e-10	0.031236956	0.0053262822	0.013487216000000002	0.029500687	0.039766196	0.056468165999999986	1.1219727e-10	1.1233173999999998e-10	1.12589355e-10	0.054752413	0.1761519	0.020550426	0.055982698	0.0971232	0.06153614	0.021115761	1.1138999e-10	1.1141761e-10	1.12782374e-10	0.012656807	1.1223664399999999e-10	1.1213993600000001e-10	0.17451438	1.1247474e-10	1.1270603e-10	1.12650354e-10	1.1233046399999998e-10	0.00036194414	1.1208561999999999e-10	1.1167356000000001e-10	0.016174186	1.11203186e-10	1.12486756e-10	0.007403738000000002	1.1170358999999999e-10	1.1188846399999999e-10	1.1248526000000001e-10
1271.073x1522.327	0.074818306	0.006467833	0.0140451705	1.5807154e-10	1.5818191000000002e-10	1.5687969e-10	1.567469e-10	0.030575803	1.568728e-10	1.581047e-10	1.5587038999999998e-10	1.5692428e-10	0.008173557	1.5760428999999999e-10	1.5669309e-10	1.5655209e-10	1.5717772e-10	0.13081677	1.5684738e-10	0.033412658	1.5743243999999998e-10	1.5698147e-10	0.06539433	1.5818975e-10	0.01992877	1.5733008e-10	0.015860472	1.5823412e-10	0.038981754	0.13015121	1.5794525e-10	0.13374569	1.5779198999999998e-10	0.07747285	0.0014864521	1.5809626000000001e-10	1.5651745e-10	1.567759e-10	0.042289454	0.018758334	1.5605897e-10	0.13739261	1.5721248e-10	1.5665243999999996e-10	1.5752015e-10	1.5590607e-10	0.0021933368	1.5681925e-10	1.5663393e-10	1.572206e-10	1.5684138999999999e-10	1.5772308e-10	0.002966101	0.010080038	1.5783742e-10	0.004988549
1282.81x1542.741	0.07513726	1.5310511e-10	0.00626131	1.5327399e-10	0.030550834	0.04402547	0.0056117573	0.028156586	1.5393554e-10	0.0049767764	1.527854e-10	1.5405097e-10	1.5311036e-10	0.03019439	1.5371315e-10	1.5333101e-10	1.5293758000000002e-10	0.040980835	1.539972e-10	0.038047075	0.010540985	1.5359738e-10	0.035105187	0.032761842	0.04707365	1.5367826e-10	1.5219002e-10	1.5343662e-10	0.008211622	0.1314735	0.0034029754	0.12402774	0.108652756	0.014574166	0.011953764	1.5338308e-10	1.5199537e-10	1.5257455e-10	0.0042029372	1.5364719e-10	1.517147e-10	0.10284775	1.5315826000000002e-10	1.5245004e-10	1.5388739e-10	1.5125386e-10	1.5294284e-10	1.5328278000000001e-10	1.5274751e-10	0.0069265678	1.5396931000000001e-10	0.008523648	1.5385629e-10	0.04577867	1.5305401e-10	1.5378733999999996e-10
1294.548x1522.327	2.2759425e-10	2.2721472999999999e-10	0.005379236	0.015481393	0.029216768	0.01636747	2.2555062e-10	2.2678912e-10	0.033404943	0.026955223	2.2759859e-10	2.273257e-10	0.00464938	0.002974258	2.2676877999999998e-10	2.2466186000000002e-10	0.039127886	0.09405972	2.2681335e-10	2.2825895e-10	0.020380316	0.047118906	0.02647562	2.2744497000000003e-10	0.044633463	2.2732527000000003e-10	2.2648046e-10	2.2708692000000002e-10	2.2521145e-10	0.048476137	0.0316577	0.07009773	0.16752142	0.054252893	0.009080855	2.2547707e-10	2.2659887999999997e-10	2.2673982e-10	2.2595537000000002e-10	0.022307172000000004	2.27708e-10	0.11837007	2.2810272e-10	0.013936753	2.2585239e-10	0.010787809	0.001394783	2.2676057999999997e-10	2.2637293e-10	2.2833298e-10	2.2767631e-10	0.0055686925	0.0031673615	0.019778434	0.006552558399999999	0.010824998
1306.286x1542.741	3.456059e-10	0.07319366	3.4467834e-10	0.024488688	3.4418957e-10	0.056251258	3.436674e-10	3.4566588e-10	0.06887925	3.4363067999999996e-10	3.4326908e-10	3.430001e-10	0.018968223	3.4368053e-10	3.4525408e-10	3.4482497e-10	3.4378932999999997e-10	0.12921555	0.023756647	3.4549516e-10	3.4525272000000004e-10	3.4545367000000004e-10	0.007023115	0.0032252187	0.09088572	3.4538317e-10	3.44013e-10	0.053109676	3.4297132000000004e-10	0.13863105	0.046776887	3.4454029e-10	3.423295e-10	0.06398166	3.4249018e-10	3.447316e-10	3.4246014e-10	3.4347736e-10	3.4310085e-10	3.452738e-10	3.455657e-10	0.061423205	0.02656486	0.014539679	0.0033139025	3.455268e-10	3.4462969e-10	3.4405567e-10	0.013058212	3.428071700000001e-10	3.448743e-10	0.004473545	3.446218e-10	0.041127995	3.4454165e-10	0.037111998
405.035x1481.5	2.857513e-10	0.09738673	2.841805e-10	2.865438200000001e-10	2.8512304e-10	0.02957811	0.0026466786	2.8676247000000004e-10	0.11696564	2.859868700000001e-10	0.04796994	2.841079e-10	2.866892e-10	0.021402268	2.8346217e-10	0.021281986	2.8562383e-10	0.17395142	2.811479e-10	2.8383818e-10	2.8505293e-10	2.8645256e-10	2.862351700000001e-10	2.865241e-10	0.10020667	2.8630942e-10	2.8656075e-10	2.8564615e-10	2.8344702e-10	0.02931015	2.8445546e-10	0.019526053	0.009201913	2.8657442999999996e-10	2.847589e-10	0.067609414	2.8635805e-10	2.8516547000000004e-10	2.863138e-10	0.12756911	2.858909e-10	0.13251339	2.8614236e-10	2.8642577000000004e-10	2.858903700000001e-10	2.8485125e-10	2.8380948e-10	2.8609653999999997e-10	2.848469200000001e-10	2.8614236e-10	2.860158e-10	2.8553557000000004e-10	2.862575700000001e-10	0.002880521	2.844544e-10	2.8357625e-10
416.773x1501.914	1.9275362e-10	0.04137494	1.9319897e-10	1.936269e-10	1.9157889e-10	0.027918171	0.007156494	0.014506928999999997	0.082229145	1.9236686e-10	0.068172626	1.9313487e-10	1.923511e-10	1.9346337e-10	1.9330845e-10	1.9131781e-10	1.9334641999999999e-10	0.2917941	1.9270141000000002e-10	1.9220438999999998e-10	1.9276648e-10	1.9225901e-10	1.9192302e-10	1.9118138e-10	0.12034621	1.9319049e-10	1.9137401e-10	1.9328818e-10	1.9080543e-10	0.051262673	0.0037747284	1.9296548e-10	1.9372075e-10	1.9323841000000002e-10	0.009059897	0.041046496	0.0026945835	0.0061723567	1.9155183e-10	0.085566945	1.9322808999999998e-10	0.057271965	0.035955586	0.0060771564	1.9202631e-10	1.9357559e-10	1.909496e-10	1.9322219e-10	1.9270839e-10	1.9130394e-10	0.027274527000000003	0.020344527	1.9246706000000002e-10	1.9075921000000002e-10	1.9285512e-10	1.9336081e-10
428.511x1481.5	2.933731e-10	0.11685	2.9395225e-10	2.9303193e-10	2.9551167000000004e-10	0.06877051	2.9461683e-10	2.9583708e-10	0.09965479	2.9320416e-10	0.06361861	2.9506392e-10	2.9383174e-10	2.9220482e-10	2.9378632999999996e-10	2.9531277e-10	2.9560357e-10	0.18286979	2.928632e-10	2.949435e-10	2.9471237e-10	2.9585400000000005e-10	2.9217247999999997e-10	2.9531388e-10	0.10474754	2.9596972e-10	2.9353986e-10	2.9334567999999996e-10	2.9236147e-10	2.9610409e-10	2.9442584e-10	2.9318625e-10	0.04582524	2.95096e-10	2.9257846e-10	0.08162751	2.9439606e-10	2.941766e-10	2.941884e-10	0.094196714	2.937118e-10	0.021266285	2.9457414e-10	0.07314976	2.9305655e-10	2.9396232999999997e-10	0.0038339153	2.953584e-10	2.9579078e-10	2.9341507e-10	2.927169e-10	0.010077747	0.029486584	2.9458425e-10	0.0040248726	2.9575695e-10
440.078x1501.914	5.2463844e-10	0.09708252	5.2341803e-10	5.167215e-10	5.2302784e-10	0.058101263	5.2200433e-10	5.2476357e-10	0.124207474	5.208695e-10	0.113807105	5.2428634e-10	5.1845506e-10	5.2202126e-10	5.1583815e-10	0.055559836	5.1939036e-10	0.13114649	5.204991e-10	5.1867755e-10	5.1811794e-10	5.203621400000002e-10	5.221089e-10	5.2435034e-10	0.1384093	5.234429999999999e-10	5.162319e-10	5.223788e-10	5.216928e-10	5.240684e-10	0.009526471	5.1887644e-10	5.227067e-10	5.188923e-10	5.214361e-10	0.09163214	5.209828e-10	5.177554e-10	5.2132276e-10	0.09465395	5.2354887e-10	5.246864599999999e-10	0.05152771	0.011766285	5.210960599999999e-10	5.196688e-10	5.2305377e-10	5.198790000000001e-10	5.240224e-10	5.164003e-10	5.18368e-10	5.2298993e-10	0.015561167	5.226618599999998e-10	0.007018231999999999	5.223131e-10
451.816x1481.5	4.6434145e-10	0.013944846	4.6254702999999997e-10	4.6472423e-10	4.6000442e-10	0.062104445	4.6325777e-10	4.6328782e-10	0.26390162	4.6751764e-10	0.13286817	4.6530166e-10	4.656852e-10	4.665858e-10	4.661802e-10	4.665706700000001e-10	4.6105234000000006e-10	0.12536971	4.6677273e-10	4.655493e-10	4.635371e-10	4.673205700000002e-10	4.6062952999999996e-10	4.66182e-10	0.16478029	4.675524e-10	4.6557594e-10	0.009393035	4.6081142e-10	0.027342778	4.603195e-10	4.664861e-10	4.669356599999998e-10	4.6551468e-10	4.6264760999999995e-10	0.07136022	4.671023e-10	4.666615e-10	4.5978069e-10	0.07267683	4.652262e-10	4.6446813e-10	4.6248527e-10	0.03518813	4.6035725e-10	4.6218282e-10	4.6126694e-10	4.6241297e-10	4.67121e-10	4.660344e-10	4.667265e-10	0.00826946	4.6420065e-10	0.012800403	4.663972e-10	4.6715126e-10
463.554x1501.914	6.356238e-10	0.15228702	6.341331299999998e-10	6.4118966e-10	6.329513e-10	0.048340045	6.378755e-10	6.380470599999999e-10	0.13907953	6.3889705e-10	0.055265356	6.343085e-10	6.3082045e-10	6.403024e-10	6.3948713e-10	6.395603e-10	6.4235256e-10	0.14426881	6.375908e-10	6.337946e-10	6.4067257e-10	6.307928e-10	6.348096e-10	6.422325e-10	0.23610781	6.392859e-10	6.321586599999998e-10	6.376638e-10	6.334598e-10	0.0036904153	6.328185e-10	6.4062977e-10	0.020126997	6.3640504e-10	6.394517e-10	0.07961882	6.3677413e-10	6.3969086e-10	6.4197775e-10	0.08458652	6.359633e-10	6.417868e-10	6.3117667e-10	0.014684579	6.3475875e-10	6.400289e-10	6.324408e-10	6.367644e-10	6.392371599999999e-10	6.420610000000001e-10	0.006962816	0.01498129	6.376054e-10	6.365956e-10	6.4095124e-10	6.4202554e-10
475.291x1481.5	3.0978445e-10	0.013628264	0.007832671	3.1028885e-10	3.0747455e-10	0.027184337000000003	3.0842665e-10	3.0796107e-10	0.07063524	3.094856e-10	0.18100521	0.0019144603	0.0065084887	0.0439385	3.1042796e-10	3.100238e-10	3.083837e-10	0.20522405	3.1094055e-10	3.0654346e-10	3.0858555e-10	3.0948796e-10	3.0932626e-10	0.006966287	3.0778494e-10	3.0847785e-10	0.05322673	3.1048186e-10	3.08999e-10	0.014131016	3.1071584e-10	3.106157e-10	0.040689968	3.0642655e-10	3.0800104e-10	0.046314485	3.1033503999999997e-10	3.1028885e-10	0.012147058	0.06155738	3.0947202999999996e-10	3.0680494e-10	3.100333e-10	0.028353207	3.057055700000001e-10	3.1040602999999996e-10	3.083296e-10	3.098281600000001e-10	0.09006108	3.0708655e-10	0.018303478	0.017306423	3.086291e-10	0.010255573	0.018274307	0.02454177
487.029x1501.914	0.020450933	0.018838136	2.0136119e-10	2.0067069e-10	2.0158138e-10	1.9930473e-10	0.007951788000000001	0.034969594	2.0093917e-10	2.0156062e-10	0.02513896	1.9965667e-10	0.0018940307	0.010226486	2.00966e-10	1.9897541999999999e-10	1.9988795e-10	0.536576	2.0103347e-10	1.9869477e-10	0.056745794	2.0140921e-10	2.0113895e-10	2.0045224e-10	2.0190846000000002e-10	2.011735e-10	1.994793e-10	2.016106e-10	0.09645442	0.07883861	2.0215855e-10	2.0042817e-10	2.0171638e-10	1.9986661e-10	1.9964792e-10	2.0198473000000001e-10	2.0120802e-10	2.0206026000000002e-10	0.007905139	2.0036815e-10	2.0032802e-10	2.0158986000000002e-10	2.0143995e-10	2.016529e-10	1.9969895e-10	2.0055552e-10	1.9908208e-10	2.007974e-10	0.07146372	0.012176513	1.9992036000000002e-10	2.0020083e-10	0.01818168	2.0200053e-10	2.0206103e-10	0.0021882528
498.597x1481.671	1.8478401e-10	1.8290522e-10	1.8294428e-10	1.8414613e-10	1.8456246e-10	1.8342577e-10	1.8504925e-10	1.8308531e-10	1.8452867e-10	1.8500053999999998e-10	0.111234866	1.8479423999999998e-10	1.8376753999999998e-10	0.014339058	1.8378507e-10	1.8296e-10	1.8355176e-10	0.015486666	1.8298094e-10	1.833579e-10	0.03161369	0.07444745	1.8303503e-10	1.8257201e-10	1.8439604e-10	1.8447764e-10	1.8446919e-10	1.8283894e-10	0.10069482	0.09462377	0.018935295	1.8363859e-10	0.23914272	1.8372058e-10	1.8470332e-10	1.8444352e-10	1.8497479e-10	0.038763344	1.8483581e-10	1.8305808000000002e-10	1.8480975e-10	0.0067327567	1.8369708999999998e-10	0.008714548	9.1862457e-10	1.842069e-10	1.8264062e-10	1.8502982e-10	0.23342420000000005	1.832502e-10	1.8344674e-10	0.0036485686	0.0013710164000000002	1.846776e-10	1.8431269e-10	0.006827193299999999
510.334x1501.914	1.5347286e-10	1.5349245e-10	0.013772295	0.008861828	1.527346e-10	0.009217567	1.5231656e-10	1.5362105e-10	1.5364008999999999e-10	0.020404004	0.056714796	1.5152869e-10	0.0016681905	1.5358619e-10	0.02668595	1.5344007e-10	1.5400008e-10	0.036673076	1.529947e-10	1.5343919e-10	1.5330257e-10	1.5363012e-10	1.5404325e-10	1.5322948e-10	1.5220504e-10	0.1153609	0.08296176	1.5263443e-10	0.2003642	0.050531406	1.5365445e-10	0.06868135	0.117832325	1.5383536999999999e-10	0.025432378	1.5301047e-10	0.018767294	0.015001417	1.5393928999999998e-10	0.0039598974	1.5360112e-10	1.5333415e-10	1.5368845e-10	1.5405736e-10	1.5292351e-10	0.016546106	0.002682807	0.018297134	0.0828135	1.5366236e-10	1.5221666e-10	0.0067698243	1.5387178e-10	1.53188e-10	1.528168e-10	1.5361606e-10
522.072x1481.671	2.0527302e-10	2.0568452e-10	2.0647103e-10	2.0662902e-10	2.068743e-10	0.00037105608	2.0780246000000002e-10	2.0624276000000002e-10	2.0581363e-10	2.0752956e-10	0.29759192	0.03180788	2.0804954e-10	2.0662823999999998e-10	2.070397e-10	2.0776997e-10	2.0805709e-10	2.0762893e-10	2.0726018000000002e-10	2.0591377e-10	2.047545e-10	0.022413751000000003	2.05805e-10	2.0820398e-10	2.081734e-10	2.0659906000000002e-10	0.0077373073	2.0823573e-10	2.0675241999999999e-10	2.0785003000000002e-10	2.0552021e-10	2.0805944e-10	0.028126275	2.0621838e-10	0.018016169	2.0664755e-10	0.044287056	2.0592593e-10	2.053717e-10	2.0776916e-10	2.0760636e-10	2.0566256000000002e-10	2.0803526000000002e-10	2.0633956e-10	2.0526557e-10	0.041085105	0.007725069	0.08979195	0.3895056	2.0680922e-10	0.009869085	2.0724081000000002e-10	2.0802138000000002e-10	2.062113e-10	0.0029645239	0.008707176
533.81x1501.914	2.855448e-10	0.009167276	2.846459700000001e-10	2.8743385e-10	2.834897e-10	0.02614455	2.8582545e-10	0.037098173	0.028168129	2.8709468e-10	0.25321168	2.8725025e-10	0.010403438	0.09742556	2.8591815e-10	0.018949205	2.84443e-10	2.863678700000001e-10	2.8601194e-10	2.868079e-10	2.865383200000001e-10	2.8702077e-10	2.8620677999999996e-10	0.0028150957	2.8414476e-10	0.061621178	0.011040666	2.870646e-10	2.877756e-10	0.031148033	2.8654926e-10	2.87566e-10	2.8631707999999997e-10	2.8430738e-10	2.873697e-10	0.04778498	0.056888245	2.8541357999999997e-10	2.841301e-10	2.8690855e-10	2.8628647000000004e-10	2.8296085e-10	2.8648752999999997e-10	2.873445e-10	2.8702077e-10	2.8587072e-10	2.8706895e-10	2.8800184e-10	0.27190277	2.8572897e-10	2.859236e-10	2.8534228e-10	2.874700200000001e-10	2.8399412999999996e-10	0.007453178	0.028777786
545.547x1481.671	2.5107094e-10	2.511155e-10	2.5369154e-10	2.5259553e-10	2.5393215e-10	0.016936945	2.5496347e-10	2.5202043e-10	2.526278e-10	2.5180374e-10	0.22403565	2.538605e-10	0.015392014	0.02526047	2.5376365e-10	2.5226185e-10	2.5160067999999997e-10	2.5404745e-10	2.543602e-10	2.514548e-10	2.5353963e-10	2.5365915e-10	2.5468155e-10	0.017005712	2.5338497999999996e-10	2.5430585e-10	0.037330057	2.5197286000000003e-10	2.516914e-10	0.017621497	2.5223829e-10	2.5211422e-10	2.5454655e-10	2.5247462e-10	2.540116e-10	0.035386592	2.523586e-10	2.5466748e-10	2.5373076e-10	2.524462e-10	2.534884e-10	2.5267982e-10	2.5161986e-10	2.5299574e-10	2.5225272e-10	2.540213e-10	0.040255133	0.08444032	0.44675002	2.5175237e-10	0.0395856	2.5480693e-10	2.5501842e-10	2.5140253999999997e-10	2.540751e-10	2.5331392999999996e-10
557.115x1501.914	2.6962477e-10	2.7040295e-10	2.7140795e-10	2.6863506000000003e-10	2.6978527999999997e-10	0.07483945	2.690109e-10	2.7095847999999996e-10	0.03302421	2.6915462e-10	0.24900849	0.008530737	2.7027452e-10	0.01636483	0.0054103956	0.01283118	2.689237e-10	2.7131837999999997e-10	2.6643726e-10	2.6971425e-10	2.6787014e-10	2.6975028e-10	2.7122317999999997e-10	2.6865146e-10	2.6920904e-10	0.057260882	0.011729917	0.003639428	2.6880728e-10	2.6727817e-10	0.006941866	0.022536123	2.706785e-10	2.6868735e-10	0.00482139	0.07268912	0.025509233	2.7039831e-10	2.7016323e-10	2.6935952999999996e-10	2.684599e-10	2.7131114e-10	0.0023366844	0.012929929	2.710789e-10	2.687068e-10	2.697662e-10	0.15848199	0.18927847	0.006842096	0.0059849382	0.004526314	2.6889344e-10	2.703782e-10	0.00973045	0.0047517293
568.853x1481.671	4.143674e-10	4.1644323999999997e-10	4.1547932e-10	4.1425835e-10	4.1832207000000003e-10	0.05981205	0.00042602068	4.185575e-10	0.0037580095	4.148134e-10	0.30193767	0.040850017	4.1721762000000003e-10	4.1641068e-10	0.035730653	0.03203663	4.1640832e-10	0.011531531	4.1918627e-10	4.177838e-10	4.176181e-10	4.1703943e-10	4.151846e-10	4.1408218999999997e-10	4.1908316000000003e-10	0.041223288	4.189329e-10	0.024215423	4.1889212e-10	4.1690504e-10	4.173601e-10	0.043641176	4.1886816e-10	0.016371535	0.05272742	0.09154844	4.1971667999999997e-10	4.163448e-10	4.194174e-10	4.179831e-10	4.1732267999999996e-10	4.1548877999999997e-10	4.1771608e-10	0.025959784	4.1549597e-10	0.009888296	4.195678e-10	0.009715929	0.1833392	4.1739673e-10	0.00913348	0.0061535863	4.180923e-10	4.160344e-10	4.1978634000000004e-10	4.1971425999999994e-10
580.59x1501.914	3.1252184e-10	0.038261943	3.108175e-10	3.1145014e-10	3.119227700000001e-10	0.052120436	3.1116984e-10	3.118145e-10	0.048008416	3.1175265e-10	0.23209313	0.034387168	0.008267754	3.1137945e-10	3.1026076e-10	0.054001093	3.096896e-10	3.0787975e-10	3.1220193e-10	3.1245927999999997e-10	3.0924396e-10	0.019433595	3.1105354e-10	3.119745e-10	3.0888202999999997e-10	3.117104e-10	3.1157135e-10	0.07148835	3.0762792000000004e-10	0.027859842000000003	3.1206497999999996e-10	0.06277437	3.101311700000001e-10	3.107766e-10	0.015195988999999997	0.106721796	0.046369787	3.1163966e-10	3.0675198e-10	3.112589e-10	3.1220726e-10	3.1219713e-10	3.0951716e-10	0.037026256	3.088932200000001e-10	0.01544054	3.1195904e-10	3.0932185e-10	0.07436552	3.105799e-10	3.1263095e-10	0.008344146	0.0010678262	0.018758742	3.127007e-10	0.028013358
592.328x1481.671	2.4799296e-10	2.5029722999999997e-10	2.498589e-10	2.491793e-10	2.4954408e-10	0.08976979	2.486774e-10	0.0047061974	2.4965263e-10	2.495693e-10	0.2350055	2.4892038e-10	2.499466e-10	0.029293345	2.4903057e-10	0.04814932	2.4951027e-10	0.015874377	2.4686556e-10	2.4708602e-10	2.4953836000000003e-10	2.4941893e-10	2.466194e-10	2.472628e-10	2.504257e-10	2.503364e-10	0.035210956	2.5036886e-10	2.4852000000000004e-10	0.021125602	2.488487e-10	0.048729256	2.4777216e-10	2.505031e-10	0.09652837	0.040534426	0.06518993	2.4985986e-10	2.4829587999999996e-10	2.4890615e-10	2.4897404e-10	2.5004387e-10	2.4878463e-10	0.0062748417	2.4986033e-10	2.5041041000000003e-10	2.4911512000000004e-10	2.5004673e-10	0.19327761	2.4732316e-10	0.015671503	2.501956e-10	0.034700796	2.4813965e-10	2.5051025e-10	0.019958181
604.066x1501.914	2.1087497000000003e-10	2.1285302999999997e-10	2.1286276000000002e-10	2.1047596e-10	2.1119537999999997e-10	0.0151880095	2.1116275e-10	0.01713627	2.12797e-10	2.1038765e-10	0.30364224	2.129789e-10	0.011137961000000002	0.025732722000000003	2.1253131e-10	0.021668606	2.1244904e-10	0.012223715	2.1220442000000002e-10	2.1225584e-10	2.1215788999999998e-10	2.1090714e-10	2.0935967e-10	0.020854931	2.1188977000000001e-10	0.030236889	2.1229146000000001e-10	2.1262943999999998e-10	2.1169222999999998e-10	0.014062904	2.0995071000000002e-10	0.05081472	2.1006287e-10	0.01038697	0.038348127	0.020953005	0.037874877	2.1135171000000002e-10	2.1219149e-10	0.0037057607	2.1111281000000001e-10	2.103752e-10	0.0035626404	2.1128925e-10	2.1185947000000002e-10	2.1103069e-10	0.068648726	0.034678824	0.23734954	2.1244337999999998e-10	2.1182673999999999e-10	2.1043700000000005e-10	2.1265702000000003e-10	2.1077242999999998e-10	2.1161471e-10	0.021792615
615.633x1481.671	2.0605466e-10	2.0547107e-10	0.016937941	2.061038e-10	2.053696e-10	0.10029837	2.0443902e-10	2.0371621999999998e-10	0.039289463	2.0550202e-10	0.11430043	2.0413433e-10	0.009762556	0.017847298	2.0407011e-10	2.0379705e-10	0.025249848	0.1777356	2.0618558e-10	2.0407243999999999e-10	0.0028643766	0.017702466	2.06149e-10	0.0119870305	2.061844e-10	2.0579387e-10	0.024679417	2.058496e-10	2.0577504e-10	0.016207442	2.0609592e-10	0.019453656	2.0503729e-10	0.02091166	0.01359266	0.039713554	2.0650516000000002e-10	2.0619187e-10	0.01208829	2.0472936000000002e-10	2.0657095e-10	2.0568555e-10	2.0457128e-10	0.016075	2.0628156e-10	0.0037178923	0.018715514	0.07932438	0.19828796	2.0602245e-10	2.0577935e-10	0.0032571466	2.0549185e-10	2.0571185e-10	2.0440003999999998e-10	2.0409033999999998e-10
627.371x1501.914	2.7694405e-10	2.7826457999999996e-10	2.7716654e-10	2.80508e-10	2.8031493999999997e-10	0.15954882	0.0037731503	2.7890115e-10	0.0068204603	2.7692026000000003e-10	0.19855133	0.010558551	0.010029824	2.7793197999999997e-10	0.009907617	0.053924017000000005	2.7923172000000004e-10	0.02056444	2.7862945e-10	2.7858163e-10	2.7743785e-10	0.028062908	2.7783767e-10	2.7988328e-10	2.7939312e-10	0.030057963	0.00075971865	2.784451e-10	2.7899055e-10	0.02433675	2.7930094e-10	0.09133024	2.7844244e-10	2.7855507000000003e-10	0.03718547	0.111088336	0.06711456	2.775199e-10	2.7975894e-10	0.004483862	2.7769304e-10	2.7876976000000003e-10	2.799965e-10	2.7942348e-10	2.7696623e-10	0.042787336	2.7770838e-10	2.8023317000000003e-10	0.051828045	2.7957703e-10	0.0062925215	2.77817e-10	0.01328064	0.013831446	2.8015834e-10	0.0038817865
